POL_unite_west_slavia,2.5
POL_soldier_king,2.5
POL_kings_guard,2.5
POL_press_the_habsburg_claim,2.5
POL_royal_officer_corps,2.5
POL_trust_in_the_west,2.5
POL_align_with_habsburgs,2.5
POL_reclaim_west_slavia,2.5
POL_join_CZE_rails,2.5
POL_join_CZE_industry,2.5
POL_join_CZE_military,2.5
POL_hohenzollern,2.5
POL_cossack_king,2.5
POL_restore_bermontians,2.5
POL_demand_LIT_pavel,2.5
POL_demand_slovakia_pavel,2.5
POL_governorate_livonia,2.5
POL_seek_german_alignment,2.5
POL_assert_eastern_claims_pavel,2.5
POL_assert_western_claims,2.5
POL_demand_pomerania,2.5
POL_complete_the_bermontian_mission,2.5
POL_romanov,2.5
POL_invite_exiled_nobility,2.5
POL_pan_slavism,2.5
POL_demand_yugoslav_subjugation,2.5
POL_claim_russia,2.5
POL_proclaim_slavic_unity,2.5
POL_claiming_lithuania,2.5
POL_restoration_of_the_royal_sejm,2.5
POL_institute_royal_guards,2.5
POL_support_monarchism_in_LIT,2.5
POL_arm_monarchist_militants,2.5
POL_king_of_lithuania,2.5
POL_LIT_union,2.5
POL_expand_lithuanian_shipyards,2.5
POL_lithuanian_rail,2.5
POL_merge_the_arms_industries,2.5
POL_merge_civilian_industries,2.5
POL_push_for_ruthenia,2.5
POL_warsaw_to_crimea_railway,2.5
POL_claim_livonia,2.5
POL_claim_prussia,2.5
POL_claim_greater_lithuania,2.5
POL_greater_commonwealth,2.5
POL_internal_romanian_support,2.5
POL_king_michaels_coup,2.5
POL_merge_internal_governments,2.5
POL_pro_allied_government,2.5
POL_ROM_join_allies,2.5
POL_royal_dictatorship,2.5
POL_demand_slovakia,2.5
POL_restore_poland_hungary,2.5
POL_seek_an_alliance_with_kaiser,2.5
POL_nationalist_constitution,2.5
POL_integrate_the_falanga,10
POL_empower_falangist_militants,10
POL_integrate_the_endecja,10
POL_siodemki,10
POL_sideline_the_sanacja,2.5
POL_riot_of_37,2.5
POL_reopen_national_elections,2.5
POL_beck_ribbentrop,_
POL_divide_lit,2.5
POL_german_training,2.5
POL_konfederacja_narodu,2.5
POL_german_staff,2.5
POL_polish_shock_battallions,2.5
POL_request_autonomous_status,2.5
POL_reach_out_to_underground_state,2.5
POL_assurance_of_loyalty,2.5
POL_declare_independence,2.5
POL_reassert_silesian_claims,2.5
POL_force_polish_upper_class,2.5
POL_privatize_education,2.5
POL_support_global_falangism,2.5
POL_state_catholicism,2.5
POL_falangist_international,2.5
POL_invite_the_lowlands,2.5
POL_invite_the_baltics,2.5
POL_support_falangists_in_the_americas,2.5
POL_demand_LIT,2.5
POL_the_national_commonwealth,2.5
POL_anti_germans_abroad,2.5
POL_prepare_german_line,2.5
POL_integrate_greater_kashubia,2.5
POL_radicalize_poles_in_germany,2.5
POL_anti_blitz_tactics,2.5
POL_assert_eastern_claims,2.5
POL_internationalism,2.5
POL_authoritarianism,10
POL_paramilitarism,10
POL_go_right,10
POL_military_youth,10
POL_seek_accommodation_with_germany,10
POL_go_left,10
POL_political_commissars,10
POL_seek_accommodation_with_USSR,10
POL_liberalism_focus,10
POL_intervention_focus,10
POL_draw_closer_to_britain,10
POL_volunteer_corps,10
POL_the_between_the_seas_concept,10
POL_the_baltic_alliance,10
POL_treaty_with_lithuania,10
POL_the_north_sea,10
POL_finno_polish_pact,10
POL_invite_denmark,10
POL_invite_sweden,10
POL_invite_norway,10
POL_the_mediterranean,10
POL_coerce_czechoslovakia,10
POL_austro_hungarian_alliance,10
POL_protect_yugoslavia,10
POL_invite_greece,10
POL_control_the_bosporus,10
POL_italian_alliance,10
POL_prepare_for_the_inevitable,10
POL_foreign_air_support,10
POL_foreign_army_support,10
POL_aces_in_exile,10
POL_foreign_naval_support,10
POL_resistance_industries,10
POL_exile_industries,10
POL_expand_polish_intelligence,10
POL_expand_polish_intelligence_no_mtg,10
POL_niech_zyje_opor,10
POL_niech_zyje_opor_no_mtg,10
POL_the_long_push_home,10
POL_the_long_push_home_no_mtg,10
POL_the_bombe,1
POL_the_bombe_no_mtg,1
POL_the_cyclometer,1
POL_the_cyclometer_no_mtg,1
POL_atomic_physics_institute,10
POL_develop_polish_ship_building,2
POL_clamp_down_on_danzig,2
POL_attract_poles_to_gdynia,10
POL_study_foreign_built_ships,10
POL_ban_the_nazi_party,10
POL_develop_gdansk_ship_building,2
POL_expand_gdynia_seaport,10
POL_integrate_gdansk_industries,10
POL_expand_northern_rail,10
POL_the_twin_threats,10
POL_a_cruiser_navy,10
POL_import_submarine_technology,10
POL_commerce_attack,10
POL_coastal_defense,10
POL_strike_force,10
POL_baltic_navy,10
