CZE_gottwald_faction,_
CZE_kohler_faction,_
CZE_revolutionary_brigades,_
CZE_recruit_communist_exiles,_
CZE_destabilize_potential_adversaries,_
CZE_nationalize_key_industries,_
CZE_control_the_associations,_
CZE_agrarian_reform,_
CZE_realign_the_church,_
CZE_promote_urbanization,_
CZE_confiscate_church_lands,_
CZE_create_a_secret_police_branch,_
CZE_change_the_narrative,_
CZE_cooperation_with_the_ussr,_
CZE_rehabilitate_the_army,_
CZE_recruit_ideologically_aligned_generals,_
CZE_limited_cooperation,1
CZE_denounce_stalinism,0
CZE_cooperate_with_tito,_
CZE_czechoslovak_union,_
CZE_balkan_union,_
CZE_spread_the_revolution,_
CZE_exchange_military_expertise,_
CZE_join_comintern_pfot,_
CZE_pressure_romania,_
CZE_revive_the_czechoslovak_legion_dynamic,_
CZE_state_sponsored_recruitment_for_spain,10
CZE_profit_off_the_spanish_civil_war,_
CZE_vonapo_20,_
CZE_german_nonagressionpact,_
CZE_intervene_in_the_ussr,_
CZE_claim_ukraine,_
CZE_ally_russia,_
CZE_forgive_trading_debts,_
CZE_improve_balkan_trade_relations,_
CZE_strengthen_the_little_entente,_
CZE_seek_french_leadership,_
CZE_ally_romania,_
CZE_ally_hungary,1
CZE_neutralize_the_hungarian_threat,1
CZE_ally_austria,_
CZE_protect_neutrality,_
CZE_mutual_protection_agreement_with_switzerland,_
CZE_ally_yugoslavia,_
CZE_demand_the_czech_corridor,_
CZE_exchange_technology,_
CZE_increase_food_and_resource_imports,_
CZE_double_down_on_heavy_industry,_
CZE_soviet_alliance,0
CZE_airlift_soviet_support,_
CZE_demand_corridor_to_ussr,_
CZE_integrate_western_ukrainians,_
CZE_ally_poland,0
CZE_realize_the_polish_czechoslovak_confederation,_
CZE_raise_more_industrial_funds,10
CZE_the_slovak_arrow,1
CZE_realize_motorway_proposals,1
CZE_finish_double_tracking_efforts,1
CZE_build_additional_rail_stations,1
CZE_complete_the_power_grid,1
CZE_build_the_slapy_reservoir,1
CZE_devaluate_the_koruna,2
CZE_joint_stock_schemes,1
CZE_continue_the_central_bohemia_plan,8
CZE_balance_industrial_invevestments,1
CZE_expand_prf_science_facilities,1
CZE_shrink_educational_disparities,1
CZE_grow_ckd_secondary_facilities,8
CZE_bolster_domestic_construction,4
CZE_expand_trinec_ironworks,1
CZE_expand_praga,1
CZE_grow_tatras_capabilities,1
CZE_merge_skodas_consumer_good_plants,1
CZE_invest_in_vhht,1
CZE_expand_vitkovice_ironworks,1
CZE_expand_central_bohemian_mines,1
CZE_jachymov_uranium_mine,_
CZE_diversify_refinery_processes,1
CZE_enlarge_smaller_wells,1
CZE_merge_the_oil_companies,1
CZE_develop_sudetenland_resources,1
CZE_increase_bauxite_imports,1
CZE_consolidate_mining_operations,1
CZE_diversify_bata,_
CZE_bailout_moser,1
CZE_giant_of_central_europe_industry,1
CZE_kickstart_rapid_rearmanent,1
CZE_keep_focus_on_weapon_exports,6
CZE_force_the_industrialists_hand,10
CZE_embrace_corporatism,10
CZE_continue_industrial_relocation_schemes,8
CZE_expand_existing_armory_plants,1
CZE_establish_a_armament_factory_in_uhersky_brod,2
CZE_expand_skoda_offices,_
CZE_skoda_internal_competition,1
CZE_skoda_increase_cooperation,4
CZE_master_of_armaments,_
CZE_only_the_best_is_good_enough,_
CZE_an_industrial_legacy,_
CZE_powerhouse_of_europe,_
CZE_redirect_the_fortification_councils_funds,1
CZE_skoda_priority_shortcut_finder,0
CZE_continue_armed_force_reform,_
CZE_the_second_fortification_program,10
CZE_air_force_officer_recruitment,_
CZE_expand_airfield_capacity,1
CZE_trust_in_old_guard,_
CZE_expand_the_aero_clubs,_
CZE_air_training_abroad,1
CZE_establish_air_defense_zones,1
CZE_the_air_is_our_sea,1
CZE_national_defense_act,_
CZE_car_and_oil_rationing,1
CZE_mobilize_the_reserves,1
CZE_invest_in_the_smaller_air_plants,1
CZE_continue_avia_expansion,4
CZE_increase_military_aeronautical_institute_funding,1
CZE_bring_kramer_and_lobel_under_state_control,1
CZE_second_to_none,4
CZE_diversify_airframe_production,1
CZE_projekt_l_52,1
CZE_fund_vladimir_mandl_research,1
CZE_form_the_state_defense_guard,_
CZE_expand_the_horska_divisions,1
CZE_develop_horska_artillery,4
CZE_diversify_our_specialists,1
CZE_bribery_investigations,1
CZE_expand_the_river_monitor_fleet,1
CZE_merge_the_financial_and_state_guard,1
CZE_recon_in_force,1
CZE_integrate_fortification_engineers,1
CZE_logistics_beyond_the_sudetes,1
CZE_opl_exercises,1
CZE_rapid_response_divisions,1
CZE_redouble_tank_development_efforts,1
CZE_rearmed_and_retooled,1
CZE_the_tvp_project,_
CZE_expand_the_land_department_of_vtu,1
CZE_three_kings,_
CZE_anti_tank_development,2
CZE_establish_the_fall_backlines,1
CZE_concealment_efforts,1
CZE_elevate_the_vsv,1
CZE_continue_with_snejdareks_plan_dynamic,4
CZE_go_with_vojcechovskys_plan_dynamic,1
CZE_elevate_slovak_officers,1
CZE_improve_the_current_officer_pool,4
CZE_lessons_of_war,1
CZE_for_the_homeland,2
CZE_the_lions_roar,2
CZE_promote_moravec_writings,1
CZE_department_two_expansion,_
CZE_military_intelligence,_
CZE_air_intelligence,_
CZE_within_the_eagles_nest,_
CZE_restart_naval_gun_production,_
CZE_reform_the_naval_detachment,1
CZE_skoda_naval_yards,1
CZE_legacy_of_the_kriegsmarine,1
CZE_build_off_old_ganz_danubius_designs,1
CZE_modernize_trieste_designs,1
CZE_leverage_gunboat_experience,2
CZE_revive_kraljevica_designs,1
CZE_wolfs_of_bohemia,1
CZE_raider_lineage,1
CZE_a_modern_navy,1
CZE_naval_aviation,1
CZE_across_the_atlantic,1
